row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak height,171103_PMA_TK_M1_02.mzML Peak height,171103_PMA_TK_M1_03.mzML Peak height,171103_PMA_TK_M1_04.mzML Peak height,171103_PMA_TK_M1_05.mzML Peak height,171103_PMA_TK_M1_06.mzML Peak height,171103_PMA_TK_PA14_01.mzML Peak height,171103_PMA_TK_PA14_02.mzML Peak height,171103_PMA_TK_PA14_03.mzML Peak height,171103_PMA_TK_PA14_04.mzML Peak height,171103_PMA_TK_PA14_05.mzML Peak height,171103_PMA_TK_PA14_06.mzML Peak height,171103_PMA_TK_QC_03.mzML Peak height,171103_PMA_TK_QC_04.mzML Peak height,171103_PMA_TK_QC_05.mzML Peak height,171103_PMA_TK_QC_06.mzML Peak height,171103_PMA_TK_QC_07.mzML Peak height,171103_PMA_TK_QC_08.mzML Peak height,171103_PMA_TK_media_02.mzML Peak height,171103_PMA_TK_media_03.mzML Peak height,171103_PMA_TK_media_04.mzML Peak height,171103_PMA_TK_media_05.mzML Peak height,171103_PMA_TK_media_06.mzML Peak height,
634,224.08185966585816,2.2867596,,,,,,,,,,,2.6292896E8,2.5960349E8,2.5844406E8,2.2485086E8,2.611929E8,2.772499E8,8.567638E7,8.097888E7,6.5714824E7,6.750157E7,9.405614E7,8.149258E7,1.16085144E8,1.2241131E8,1.1245015E8,1.18772104E8,1.1255794E8,1.1728729E8,0,0,0,0,0,
636,225.06711406137848,2.2879083,,,,,,,,,,,9735916.0,1.1594234E7,8134391.5,7390713.0,9678294.0,1.0256145E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
637,167.01285261734023,2.3262558,,,,,,,,,,,9374674.0,9682586.0,8760440.0,8962278.0,9580478.0,8358349.5,8119241.5,8178029.0,8983239.0,9134647.0,8535234.0,8164910.5,8172302.5,8934010.0,9613418.0,9317451.0,9424111.0,9397745.0,8463546.0,7511565.0,7123653.5,7519733.5,7755003.5,
638,210.05837762137165,2.3379862,,,,,,,,,,,1.1797359E7,1.3241143E7,1.3869637E7,1.3396697E7,1.6240991E7,1.518533E7,0,0,0,0,0,0,0,6622512.0,0,6084604.5,0,6337806.0,0,0,0,0,0,
639,216.13823167764755,2.3761275,,,,,,,,,,,1.8367244E7,1.8862892E7,2.357462E7,2.207918E7,2.2048732E7,2.2560718E7,4.305755E7,3.797486E7,3.963674E7,3.821706E7,4.1898908E7,5.004991E7,1.6102867E7,1.5744625E7,1.5891056E7,1.5090129E7,1.4491632E7,1.5496049E7,0,0,0,0,0,
640,309.07261160676234,2.4826035,,,,,,,,,,,4.6340424E7,4.3725056E7,5.1621916E7,3.888789E7,4.5685064E7,5.689986E7,0,7613830.0,0,0,0,0,9012899.0,1.2277325E7,9814613.0,1.1544336E7,1.1550602E7,9895783.0,0,0,0,0,0,
641,224.03763499666198,2.5303552,,,,,,,,,,,2.874972E7,2.3742204E7,2.2905848E7,1.8549332E7,2.3867058E7,3.521243E7,0,0,0,0,0,0,0,6802355.5,0,7860589.5,7519700.0,7403594.0,0,0,0,0,0,
642,222.02214816784632,2.5865564,,,,,,,,,,,5.5400284E7,5.596057E7,5.0871244E7,3.908931E7,5.4288776E7,8.2382136E7,8536095.0,1.1853326E7,6699916.0,0,7586935.0,0,0,1.0584643E7,1.0034423E7,1.3756301E7,1.2062914E7,1.141467E7,0,0,0,0,0,
643,232.1333539909188,2.5903885,,,,,,,,,,,1.0582353E8,1.2321522E8,1.3736666E8,1.26758776E8,1.1736259E8,1.4403102E8,1.4726442E8,1.1842519E8,1.1308222E8,1.3252495E8,1.1730763E8,1.6127184E8,6.2234668E7,6.32322E7,5.945772E7,6.319813E7,6.04639E7,5.907205E7,0,0,0,0,0,
645,276.1592003610324,2.6287506,,,,,,,,,,,1.1076167E7,1.0868754E7,1.3925105E7,1.2742634E7,1.2268379E7,1.4241419E7,1.338332E7,1.2067539E7,1.0422543E7,1.0907524E7,1.2017635E7,1.4226575E7,0,0,0,0,0,0,0,0,0,0,0,
646,227.07186068915306,2.644532,,,,,,,,,,,2.4801048E7,2.4831514E7,2.517149E7,2.27739E7,2.361903E7,2.4533084E7,1.9954972E7,1.994825E7,1.6059505E7,1.8279488E7,1.9525436E7,1.9036182E7,1.699374E7,1.6354613E7,1.5344316E7,1.5881574E7,1.5690524E7,1.5893693E7,0,0,0,0,0,
647,226.0691516467155,2.6449287,,,,,,,,,,,3.0621024E8,2.894994E8,3.260018E8,2.6202443E8,2.9829277E8,3.0220896E8,2.391411E8,2.4672162E8,1.94653E8,2.1113442E8,2.3485549E8,2.2768707E8,2.0480581E8,1.9633797E8,1.9436782E8,1.8744154E8,1.9551195E8,1.9185317E8,0,0,0,0,0,
648,247.04765122158986,2.645726,,,,,,,,,,,4.7954428E7,4.481965E7,4.815072E7,4.064639E7,4.6669276E7,4.977232E7,3.1510826E7,3.1488256E7,2.6404602E7,2.171426E7,2.8111084E7,2.6797164E7,2.1118334E7,2.2592302E7,2.0807136E7,2.1738978E7,1.9767238E7,1.8201102E7,0,0,0,0,0,
651,244.13313172620363,2.64654,,,,,,,,,,,2.89716E7,3.4176024E7,4.685891E7,3.4856216E7,3.758199E7,3.947835E7,2.5127256E7,2.1819434E7,2.0805388E7,2.4099764E7,2.286983E7,2.6717418E7,1.4578731E7,1.4216328E7,1.5713175E7,1.5609475E7,1.5366424E7,1.455641E7,0,0,0,0,0,
649,225.0658954865537,2.6465425,,,,,,,,,,,2.1602227E9,2.0011378E9,2.2863199E9,1.8761158E9,2.0288179E9,2.1758175E9,1.7174196E9,1.718366E9,1.3873357E9,1.5038314E9,1.695023E9,1.6245801E9,1.4907859E9,1.4246714E9,1.371975E9,1.3554621E9,1.3764375E9,1.3501277E9,0,0,0,0,0,
650,207.05519439476976,2.6465495,,,,,,,,,,,6.7706664E7,6.4645556E7,7.589898E7,5.9957316E7,6.148072E7,6.937031E7,5.7905624E7,5.7245948E7,4.074653E7,4.869095E7,5.4710296E7,5.466818E7,4.9609148E7,4.6127544E7,4.4328016E7,3.8443812E7,3.8511964E7,3.9823256E7,0,0,0,0,0,
644,167.01290796970866,2.700454,,,,,,,,,,,1.0071649E7,1.05577E7,9190652.0,1.0138014E7,9756700.0,9744345.0,9843497.0,1.0267277E7,9980100.0,9823006.0,9659746.0,9552784.0,9394686.0,1.092381E7,1.1276683E7,1.0083633E7,1.0312556E7,1.0995383E7,8526321.0,8205787.0,8007464.5,9287980.0,8990132.0,
653,299.2331107892448,2.7244563,,,,,,,,,,,1.2424032E7,1.2090374E7,1.0890597E7,8379573.0,1.1020641E7,1.3430604E7,1.2126291E7,1.3959426E7,9183197.0,8845970.0,1.1235323E7,1.066378E7,0,6880666.0,0,6712865.0,0,0,1.7638352E7,1.6916032E7,2.0781426E7,1.5654806E7,1.5036998E7,
654,322.1187506541815,2.7954304,,,,,,,,,,,0,0,0,0,0,0,1.3670347E7,1.399505E7,1.337331E7,1.1291222E7,1.335368E7,1.4593597E7,0,0,0,0,0,0,0,0,0,0,0,
655,206.02715115552311,2.8628197,,,,,,,,,,,2.6583538E7,3.1143378E7,3.7934E7,3.2685952E7,3.4682956E7,4.42656E7,0,0,0,0,0,0,9693275.0,1.1971613E7,1.2516497E7,1.3796206E7,1.5244551E7,1.4529685E7,0,0,0,0,0,
662,326.0703937473679,2.9382894,,,,,,,,,,,4.8856426E8,4.816918E8,5.732291E8,5.2878614E8,4.9465254E8,5.80811E8,4.8403724E7,4.315489E7,3.4094176E7,3.767136E7,3.9715172E7,4.1942524E7,1.5995088E8,2.0106613E8,1.9095002E8,1.9964438E8,1.8503682E8,2.0932088E8,0,0,0,0,0,
658,327.06213815026246,2.9383001,,,,,,,,,,,2.3609634E8,2.442998E8,2.866788E8,2.5292667E8,2.412135E8,2.860233E8,2.3123042E7,2.2167306E7,1.6867782E7,1.7267252E7,2.0708468E7,2.1116728E7,7.8373176E7,9.686729E7,9.456612E7,9.99915E7,9.2737704E7,9.417526E7,0,0,0,0,0,
661,328.06592287103007,2.9387224,,,,,,,,,,,4.042085E7,4.038986E7,4.7711044E7,4.1609116E7,4.095277E7,5.0308996E7,0,0,0,0,0,0,1.3256575E7,1.5698836E7,1.6279676E7,1.6474929E7,1.5685078E7,1.5499272E7,0,0,0,0,0,
657,347.0493278922925,2.938771,,,,,,,,,,,3.235095E7,3.2974646E7,3.2161228E7,3.376859E7,3.2399776E7,3.4366412E7,0,0,0,0,0,0,1.5560544E7,1.8965258E7,1.8541436E7,1.5817421E7,1.7326104E7,1.612132E7,0,0,0,0,0,
659,325.0676568005233,2.9391103,,,,,,,,,,,2.8395976E9,2.8836058E9,3.3934515E9,2.992219E9,2.9212536E9,3.430727E9,2.7345997E8,2.4425941E8,1.9275294E8,2.0640755E8,2.4213376E8,2.4826643E8,9.380862E8,1.1527543E9,1.1204754E9,1.184658E9,1.1069187E9,1.1467873E9,0,0,0,0,0,
660,147.85979821223137,2.9393384,,,,,,,,,,,2.088363E7,2.0586018E7,2.4669692E7,2.159452E7,2.1338596E7,2.506366E7,0,0,0,0,0,0,6866383.0,8188769.5,8490293.0,8610717.0,8019353.0,8895473.0,0,0,0,0,0,
664,702.0394596385249,2.9393432,,,,,,,,,,,1.4272652E7,1.3967327E7,1.9900428E7,1.7425222E7,1.7722092E7,1.825413E7,0,0,0,0,0,0,0,5668718.5,0,0,0,0,0,0,0,0,0,
663,146.02626844046452,2.9404027,,,,,,,,,,,9289423.0,8757552.0,1.0791404E7,1.0973172E7,9422937.0,1.0578958E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
666,419.0051541084331,2.9433508,,,,,,,,,,,9827591.0,1.0557858E7,1.1604934E7,1.1645707E7,1.0928708E7,1.1016554E7,0,0,0,0,0,0,1.0108716E7,8838925.0,7660855.5,7593303.0,7123554.5,0,0,0,0,0,0,
656,246.14894818600428,2.9447887,,,,,,,,,,,3.0060894E7,3.403902E7,3.976964E7,3.7151176E7,3.3907604E7,3.663773E7,4.405488E7,3.549643E7,4.0734E7,4.4490692E7,3.9061476E7,5.3753628E7,1.99455E7,1.9828566E7,1.8272504E7,1.8641138E7,1.8450102E7,1.8289696E7,0,0,0,0,0,
667,225.06589258940335,2.949151,,,,,,,,,,,1.8143904E7,1.6393613E7,1.7480156E7,1.3593288E7,1.614481E7,2.1003464E7,1.6033905E7,1.4948439E7,1.3270502E7,1.153679E7,1.5405863E7,1.3502063E7,7864391.5,9343779.0,1.057956E7,1.0204493E7,1.1158912E7,8935857.0,0,0,0,0,0,
668,307.02094856118686,3.021529,,,,,,,,,,,1.9776692E7,1.9239962E7,2.278332E7,1.9055228E7,1.9294302E7,2.629122E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,242.15361455579983,3.0755026,,,,,,,,,,,8719850.0,1.0076769E7,1.216485E7,1.1553161E7,1.6808162E7,1.1564908E7,4.3297292E7,3.967701E7,3.8487656E7,3.6215596E7,6.885918E7,8.177671E7,1.0564695E7,9646101.0,9438727.0,8373569.0,9143950.0,9256076.0,0,0,0,0,0,
669,259.1518889996605,3.0767307,,,,,,,,,,,4.504578E7,5.274251E7,6.0884856E7,5.44154E7,5.215874E7,5.763296E7,3.6903908E7,3.36542E7,3.3008702E7,3.556346E7,3.2493602E7,4.1193096E7,2.1805682E7,2.1001964E7,2.1106988E7,2.0900022E7,2.1000914E7,2.0136326E7,0,0,0,0,0,
672,515.2901605818088,3.0771756,,,,,,,,,,,4.3023456E7,4.8910364E7,6.766713E7,5.5949772E7,5.2544744E7,6.2773092E7,3.373298E7,2.873455E7,2.6381978E7,2.8773308E7,2.4667332E7,2.8396236E7,1.1143057E7,1.3132597E7,1.2949133E7,1.3784272E7,1.3811971E7,1.1554133E7,0,0,0,0,0,
671,258.1487102040786,3.077578,,,,,,,,,,,2.4719598E8,2.7804243E8,3.2619776E8,3.0137344E8,2.738198E8,3.1100717E8,2.0917992E8,1.7305526E8,1.8614174E8,1.8646109E8,1.8612152E8,2.2579742E8,1.172295E8,1.171854E8,1.1364243E8,1.12487704E8,1.1763729E8,1.1320283E8,0,0,0,0,0,
673,288.19565153973133,3.1032476,,,,,,,,,,,2.1765752E7,2.5715708E7,3.3940052E7,2.898061E7,3.4654284E7,3.1431074E7,3.092668E7,2.798054E7,2.6314128E7,2.857528E7,3.8354904E7,4.5989296E7,1.9785312E7,2.1419246E7,1.9332772E7,1.9458774E7,1.8505918E7,2.0705076E7,0,0,0,0,0,
674,167.01289416270592,3.1090615,,,,,,,,,,,1.0530964E7,1.0489498E7,1.0462064E7,1.0399931E7,1.042131E7,1.007706E7,1.0742197E7,1.1243728E7,1.032228E7,1.0826035E7,1.0483165E7,1.0926296E7,9551597.0,1.0337657E7,1.0862245E7,1.0546314E7,1.0626015E7,1.0267455E7,8682847.0,9639346.0,8611482.0,9349884.0,9156322.0,
675,487.33200270693214,3.132565,,,,,,,,,,,0,0,1.1357732E7,7050300.0,1.9443074E7,1.001093E7,5.2518724E7,4.982613E7,5.720337E7,4.81894E7,1.1021237E8,1.4092936E8,0,0,0,0,0,0,0,0,0,0,0,
677,245.17292013425242,3.132893,,,,,,,,,,,2.3228306E7,3.0814154E7,3.3188228E7,2.8316806E7,4.8298732E7,3.3567644E7,9.171816E7,8.8155784E7,8.358206E7,8.5233064E7,1.32882056E8,1.6862971E8,2.6803436E7,2.7703486E7,2.5491272E7,2.4751816E7,2.4141548E7,2.4277238E7,0,0,0,0,0,
676,244.16967983217512,3.133296,,,,,,,,,,,1.2571989E8,1.6873586E8,1.8756728E8,1.6216474E8,2.6996736E8,1.8336152E8,5.182518E8,4.8147866E8,4.787689E8,4.8306893E8,7.606546E8,9.550358E8,1.5075731E8,1.5793082E8,1.4534392E8,1.3609728E8,1.3531974E8,1.3600227E8,0,0,0,0,0,
680,146.02592057714455,3.182172,,,,,,,,,,,8923285.0,9485399.0,1.0960854E7,8952912.0,8843596.0,1.1118371E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
679,328.06582418487295,3.1821997,,,,,,,,,,,2.8841742E7,3.3547778E7,3.753794E7,3.1691694E7,3.1083602E7,4.1207796E7,0,0,0,0,0,0,1.1307261E7,1.1504491E7,1.1163955E7,1.1871404E7,1.102018E7,1.0872881E7,0,0,0,0,0,
682,325.06771529173835,3.1827993,,,,,,,,,,,2.1244388E9,2.2752507E9,2.583173E9,2.2805535E9,2.2476562E9,2.9076096E9,1.1840037E8,1.2215969E8,9.8545544E7,9.324307E7,1.2418033E8,1.0541215E8,8.213305E8,8.197224E8,8.0011405E8,8.4463366E8,7.564615E8,7.8972806E8,0,0,0,0,0,
681,279.06220289365535,3.183256,,,,,,,,,,,9262787.0,1.0088813E7,1.165603E7,8953285.0,9122357.0,1.0566738E7,0,0,0,0,0,0,9481885.0,7651890.5,6336124.0,5934155.5,0,6464610.0,0,0,0,0,0,
683,147.85949096636327,3.1833942,,,,,,,,,,,1.5533079E7,1.664808E7,1.884865E7,1.693786E7,1.648391E7,2.1180242E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,272.1643812064868,3.2298644,,,,,,,,,,,1.06736E7,1.2493114E7,1.7631516E7,1.3575857E7,1.3533809E7,1.6620007E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,225.06598085133612,3.2339077,,,,,,,,,,,1.2384278E7,1.0195203E7,1.2792596E7,9056097.0,1.1363339E7,1.3616943E7,7878904.0,8141746.0,7088097.5,6472395.5,8905859.0,7162590.5,0,5498424.5,5798854.5,6832326.5,6222316.5,5680039.5,0,0,0,0,0,
690,778.4791451770483,3.2843077,,,,,,,,,,,9831727.0,1.445832E7,1.5032142E7,1.7297772E7,1.0738555E7,1.7289066E7,1.0046734E7,1.114274E7,1.1056928E7,9996876.0,1.6136658E7,9276971.0,0,0,0,0,0,5964276.0,0,0,0,0,0,
687,262.1708808188317,3.2882457,,,,,,,,,,,2.776325E7,2.8301608E7,3.4256796E7,2.9192076E7,2.8560232E7,3.183606E7,2.7978868E7,2.5544672E7,2.5987754E7,2.9387326E7,2.824995E7,3.137262E7,1.5419532E7,1.7112616E7,1.6292821E7,1.512275E7,1.4821069E7,1.6830006E7,0,0,0,0,0,
688,519.3223709141944,3.288224,,,,,,,,,,,4.990316E8,6.026544E8,6.3786374E8,5.884299E8,5.808289E8,6.36773E8,5.6058566E8,5.272998E8,4.91653E8,5.16251E8,5.601349E8,6.5695635E8,2.7191357E8,3.2326125E8,2.6029387E8,2.938281E8,2.5990251E8,2.9130102E8,0,0,0,0,0,
684,260.16473800900906,3.2886188,,,,,,,,,,,1.5255424E9,1.6700259E9,1.8934373E9,1.7208707E9,1.6805324E9,1.8324319E9,1.656073E9,1.5303104E9,1.4222784E9,1.5536566E9,1.5736246E9,1.828234E9,9.264773E8,9.652973E8,8.714727E8,8.919019E8,8.843045E8,8.904451E8,0,0,0,0,0,
691,261.16793104100816,3.2886393,,,,,,,,,,,2.6164493E8,2.989905E8,3.3729626E8,3.0542678E8,2.9610464E8,3.3083734E8,2.9168653E8,2.6129808E8,2.4582178E8,2.7545434E8,2.7821702E8,3.260804E8,1.6565326E8,1.7159786E8,1.547011E8,1.5737147E8,1.5904878E8,1.6859986E8,0,0,0,0,0,
693,563.3486715571022,3.3089004,,,,,,,,,,,1.6647767E7,1.972681E7,2.2999418E7,2.3517686E7,1.835401E7,2.410192E7,1.649938E7,1.501451E7,1.4958682E7,1.549514E7,1.5590509E7,1.8612726E7,8373645.0,8007673.0,8262119.0,0,0,8898441.0,0,0,0,0,0,
692,304.1908876226,3.3101006,,,,,,,,,,,4.788664E7,6.3042412E7,6.925994E7,6.7822984E7,6.00056E7,7.1233816E7,5.378277E7,4.6925804E7,4.8879244E7,5.3191556E7,5.0308804E7,6.111286E7,3.1311996E7,3.1432728E7,2.8693376E7,3.0839508E7,2.95272E7,2.997398E7,0,0,0,0,0,
697,225.06598644545332,3.3629518,,,,,,,,,,,1.1429196E7,1.0381514E7,1.0527396E7,8118274.0,1.0182369E7,1.2418555E7,6379035.0,7252768.5,6138950.0,5513279.5,6804349.0,5640055.0,0,0,0,6433907.0,6249265.0,0,0,0,0,0,0,
694,306.1911659613521,3.3679824,,,,,,,,,,,2.1251774E7,1.9453116E7,2.3293062E7,1.7922824E7,0,2.6026626E7,2.8073388E7,2.7489702E7,2.0390784E7,2.0491924E7,0,0,9558232.0,8197247.5,7670189.0,7909664.0,7952675.5,7928529.5,0,0,2.7418186E7,0,0,
695,257.13844503531,3.368353,,,,,,,,,,,9794835.0,9120698.0,1.1627332E7,8638775.0,0,1.1776599E7,1.3902118E7,1.2627461E7,9247124.0,1.0119351E7,0,0,0,0,0,0,0,0,0,0,1.444306E7,0,0,
696,334.2224131766461,3.369306,,,,,,,,,,,1.9937908E7,1.8608692E7,2.2775536E7,1.5971149E7,0,2.4061748E7,2.3951406E7,2.6887024E7,1.9388622E7,2.0115648E7,0,0,6518388.5,8258665.5,8424093.0,8632448.0,8624848.0,9455128.0,0,0,1.9985174E7,0,0,
698,274.27397851627245,3.4014683,,,,,,,,,,,1.1729314E7,1.0922672E7,1.0778757E7,1.2416584E7,1.17023E7,1.1769154E7,1.214688E7,1.2208319E7,1.1888456E7,1.218642E7,1.1743444E7,1.1924292E7,1.122958E7,1.1583466E7,1.1792238E7,1.1899064E7,1.1087558E7,1.1048312E7,1.1822631E7,1.1509709E7,1.1446662E7,1.1240797E7,1.1470875E7,
699,272.1645867712494,3.4141037,,,,,,,,,,,5.952302E7,7.134061E7,8.327952E7,7.300949E7,6.875531E7,8.553264E7,1.5614437E7,1.6780446E7,1.5737088E7,1.541517E7,1.7973142E7,1.9716744E7,2.1705412E7,2.3536992E7,2.1898542E7,2.1428346E7,2.1146432E7,2.120836E7,0,0,0,0,0,
700,302.17518458714414,3.417436,,,,,,,,,,,2.526797E7,2.8474106E7,3.6386584E7,3.1673334E7,2.7829184E7,3.3905184E7,1.6318829E7,1.680781E7,1.4837672E7,1.5229978E7,1.5553302E7,1.9297522E7,1.0806807E7,1.2001676E7,1.2168513E7,1.2019379E7,1.1999996E7,1.1580226E7,0,0,0,0,0,
701,290.17516407619866,3.4240894,,,,,,,,,,,1.7098012E7,2.1205972E7,2.6111706E7,2.182231E7,2.0894804E7,2.3420302E7,0,0,0,0,0,0,8983643.0,9287746.0,8995028.0,8910214.0,8396150.0,8899510.0,0,0,0,0,0,
703,258.18576824241217,3.4854465,,,,,,,,,,,0,0,0,0,1.186882E7,0,2.1568952E7,2.0910246E7,2.0426328E7,2.1657548E7,3.3382388E7,4.2355548E7,0,6346907.0,0,0,0,0,0,0,0,0,0,
704,519.3227719525111,3.5021966,,,,,,,,,,,0,0,0,0,0,0,0,1.2562338E7,1.0226091E7,8161148.0,6575299.0,6820465.5,0,0,0,0,0,0,0,0,0,0,0,
705,261.1682206269666,3.5061355,,,,,,,,,,,0,0,5212276.0,0,1.1781607E7,6766901.0,3.495447E7,7.081009E7,6.1273504E7,5.5761932E7,5.2951276E7,5.145797E7,0,0,0,0,5577309.5,5424755.5,0,0,0,0,0,
706,260.1648561267541,3.5154333,,,,,,,,,,,2.5121606E7,2.8747864E7,2.9626666E7,1.7899018E7,6.631396E7,3.6839436E7,1.9789205E8,4.019783E8,3.451384E8,3.2051638E8,2.7486934E8,2.8505712E8,5955918.5,2.3627228E7,2.700358E7,2.9728288E7,3.1807504E7,2.9850986E7,0,0,0,0,0,
708,286.18041252061033,3.605951,,,,,,,,,,,1.5132191E7,1.6078647E7,2.289074E7,1.7252804E7,1.6738063E7,2.2077172E7,1.4096382E7,1.3403836E7,1.3243471E7,1.398782E7,1.3789361E7,1.8424654E7,0,0,0,0,5610914.0,0,0,0,0,0,0,
709,275.1834834998432,3.6227837,,,,,,,,,,,4.100185E7,4.4257148E7,5.2457644E7,4.7998188E7,3.854424E7,1.5724539E7,1.5373509E7,1.6327395E7,1.5689233E7,1.6706623E7,1.6825514E7,2.1308836E7,1.385049E7,1.6114526E7,1.4785667E7,1.3816548E7,1.4234711E7,1.5356885E7,0,0,0,0,0,
710,274.1802671136834,3.6257946,,,,,,,,,,,2.0464982E8,2.3153952E8,2.7781862E8,2.3425242E8,2.0946984E8,2.5649997E8,7.965093E7,8.531912E7,7.959986E7,8.456827E7,8.651822E7,1.0542469E8,7.3948424E7,8.264358E7,7.2655016E7,7.4055896E7,7.157784E7,7.503163E7,0,0,0,0,0,
711,547.3532994538547,3.627805,,,,,,,,,,,2.7988984E7,3.8760504E7,5.274397E7,3.86595E7,3.2383094E7,4.7519708E7,0,0,0,0,0,9120791.0,0,0,0,0,0,0,0,0,0,0,0,
713,272.2586168569988,3.6376028,,,,,,,,,,,1.1936584E7,1.1526692E7,1.0329884E7,1.0920791E7,1.0668925E7,1.0586394E7,1.1938246E7,1.0838074E7,1.0777822E7,1.1655161E7,1.1543896E7,1.2272805E7,1.0082979E7,1.2266216E7,1.1524303E7,1.1370209E7,1.155292E7,1.2197369E7,1.2885558E7,1.0923071E7,1.1731877E7,1.2622556E7,1.3032558E7,
712,258.1493108762367,3.6431293,,,,,,,,,,,0,0,0,0,0,0,5545019.0,1.2899837E7,1.0064505E7,8494732.0,7715435.5,7704857.5,0,0,0,0,0,0,0,0,0,0,0,
714,276.15973983911914,3.6522372,,,,,,,,,,,1.7688962E7,1.6000868E7,1.696039E7,1.2140055E7,1.95757E7,3.1970272E7,7372815.5,1.7047478E7,1.2502348E7,1.0572448E7,1.0220761E7,1.0250113E7,0,0,0,6111726.5,5524382.5,0,0,0,0,0,0,
718,241.14371896598612,3.6803868,,,,,,,,,,,9330810.0,1.0910204E7,1.2299297E7,1.0581539E7,0,1.2802351E7,1.4285174E7,1.2158094E7,9936599.0,1.0461519E7,0,0,0,0,0,0,0,0,0,0,1.5837435E7,0,0,
725,301.1650089086359,3.6810253,,,,,,,,,,,2.3428686E7,2.5764382E7,2.946968E7,2.5218254E7,7869614.5,2.8442232E7,3.286918E7,2.9782588E7,2.575052E7,2.490439E7,0,0,1.1424513E7,1.0930155E7,9740501.0,1.023343E7,9509994.0,8883111.0,0,0,3.7215704E7,0,0,
716,269.1386263995575,3.6814542,,,,,,,,,,,2.252626E7,2.3861648E7,2.9123738E7,2.3459552E7,7476555.0,2.6631766E7,3.2486536E7,2.933336E7,2.4712492E7,2.382623E7,0,0,1.1182974E7,1.0105804E7,9212792.0,9952467.0,9009014.0,8048977.5,0,0,3.64437E7,0,0,
720,318.1915620206449,3.6815498,,,,,,,,,,,6.0951268E7,6.9518936E7,7.533346E7,6.5398388E7,1.99012E7,7.4294536E7,8.293179E7,7.708492E7,6.800571E7,6.3851384E7,1.1562542E7,1.1785213E7,2.7839464E7,2.506472E7,2.3707916E7,2.4896056E7,2.4437516E7,2.3331284E7,8648636.0,1.1119314E7,9.00165E7,8643394.0,7983364.5,
726,346.2228550260628,3.6824806,,,,,,,,,,,5.0351296E7,6.2754676E7,6.4561764E7,6.104239E7,1.8551994E7,6.273261E7,6.5486556E7,6.4883772E7,6.2005148E7,5.950062E7,1.2298353E7,1.1924435E7,2.0812638E7,2.3075664E7,2.4454898E7,2.4814968E7,2.3268568E7,2.1274596E7,8758487.0,1.0069693E7,5.5190556E7,8211017.0,8563268.0,
717,323.1467973822116,3.6876204,,,,,,,,,,,1.0652736E7,1.3333941E7,1.5469439E7,1.4060642E7,0,1.394419E7,1.8574046E7,1.4917037E7,1.3319774E7,1.3928155E7,0,0,7373231.5,0,0,0,0,0,0,0,2.1914464E7,0,0,
715,270.18542579907904,3.6877196,,,,,,,,,,,0,0,0,0,0,0,2.4232318E7,2.295557E7,2.2494E7,2.322975E7,2.5779018E7,3.2525024E7,1.1353634E7,1.1018195E7,1.1071912E7,9286285.0,9134076.0,9070345.0,0,0,0,0,0,
727,313.35796608074435,3.7199037,,,,,,,,,,,2.7044132E7,3.3533486E7,3.7644204E7,3.3119402E7,3.0600076E7,3.7076104E7,2.3714634E7,3.7243696E7,2.881898E7,2.7230818E7,2.8015414E7,2.3248952E7,1.4379558E7,1.5175023E7,1.704106E7,1.5742023E7,1.6705584E7,1.6744533E7,0,0,0,0,0,
729,287.1836686779862,3.7407973,,,,,,,,,,,1.1483561E8,1.5129342E8,1.5862918E8,1.4453304E8,1.4607318E8,1.6878965E8,6.492492E7,7.196219E7,5.9801744E7,6.1680508E7,7.72382E7,8.37736E7,6.5992224E7,6.940672E7,6.104405E7,6.0132188E7,2.3323044E7,5.8301576E7,0,0,0,0,0,
731,288.1865741473562,3.7420144,,,,,,,,,,,1.4255447E7,1.7109352E7,1.8442424E7,1.4869492E7,1.5699065E7,1.8589484E7,7156720.0,7918751.5,6602997.0,6542744.5,7820818.5,0,7604788.5,7543642.5,6589479.0,6469289.5,0,6680383.0,0,0,0,0,0,
733,286.1804558004889,3.7428436,,,,,,,,,,,5.82609E8,7.604455E8,8.247395E8,7.091986E8,7.289411E8,8.641203E8,3.217784E8,3.3409904E8,2.9419014E8,3.0836266E8,3.5613878E8,4.383614E8,3.1960944E8,3.394501E8,3.0214314E8,3.05694E8,2.6602421E8,2.8968246E8,0,0,0,0,0,
732,571.3537657218026,3.7436528,,,,,,,,,,,1.4796122E8,1.973311E8,2.2339858E8,1.9364811E8,1.9354187E8,2.3666035E8,4.902132E7,5.821633E7,4.9631064E7,5.1804212E7,6.942831E7,8.961704E7,5.1244676E7,6.270111E7,5.347737E7,5.7517476E7,4.745355E7,5.0027956E7,0,0,0,0,0,
