structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.052	0.042	-140.887	0.360	0.332	15.433	C10H9F2NO3S	[M + H3N + H]+	C10H13F2N2O3S+	RKEYYYKEKAYVOO	InChI=1S/C10H9F2NO3S/c11-6-1-2-8(7(12)3-6)13-9(14)4-17-5-10(15)16/h1-3H,4-5H2,(H,13,14)(H,15,16)	2-{[2-(2,4-Difluoroanilino)-2-oxoethyl]sulfanyl}acetic acid	C1=CC(=C(C=C1F)F)NC(=O)CSCC(=O)O	1.581	2732308	PUBCHEM:(2732308)	2	279.062	191	3.182	713687021205296945	713686825419367292	681	
1	2	0.081	0.081	-104.457	0.055	0.245	56.304	C14H14O4S2	[M + H3N + H]+	C14H18NO4S2+	ULELOBVZIKJPAC	InChI=1S/C14H14O4S2/c15-19(16,13-7-3-1-4-8-13)11-12-20(17,18)14-9-5-2-6-10-14/h1-10H,11-12H2	1,2-Bis(phenylsulfonyl)ethane	C1=CC=C(C=C1)S(=O)(=O)CCS(=O)(=O)C2=CC=CC=C2	2.100	69036	NORMAN:(NS00043876);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(69036);PUBCHEM:(69036);DSSTox:(DTXSID30208613);PUBMED:(null)	137506324550	328.066	191	3.182	713687035885362037	713686825369035636	679	
1	1	0.077	0.077	-177.092	1.000	0.333	83.507	C14H13NO3S2	[M + H3N + H]+	C14H17N2O3S2+	BQXGBFRCRSZCAN	InChI=1S/C14H13NO3S2/c1-9-2-4-10(5-3-9)8-11-13(18)15(14(19)20-11)7-6-12(16)17/h2-5,8H,6-7H2,1H3,(H,16,17)	3-[(5E)-5-[(4-methylphenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]propanoate	CC1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCC(=O)O	2.800	1861766;1861770;1230001;1230002;2852662	PUBCHEM:(1861766 1861770 1230001 1230002 2852662)	2	325.068	191	3.183	713687013697491949	713686825390007160	682	
1	1	0.120	0.120	-350.273	0.995	0.333	50.683	C17H23NO3	[M - H2O + H]+	C17H22NO2+	PUYWOMGLUNDEFM	InChI=1S/C17H23NO3/c1-21-16-13-14(9-10-15(16)19)7-3-4-8-17(20)18-11-5-2-6-12-18/h3-4,7-9,13,15,19H,2,5-6,10-12H2,1H3	5-(4-hydroxy-5-methoxycyclohexa-1,5-dien-1-yl)-1-(piperidin-1-yl)penta-2,4-dien-1-one	COC1=CC(=CCC1O)C=CC=CC(=O)N2CCCCC2	1.700	162789456;131752910	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0002460);HMDB:(HMDB0040700);CHEBI:(174060);SUPERNATURAL:(SN0295879);FooDB:(FDB020502);PUBCHEM:(162789456 131752910);PUBCHEMANNOTATIONDRUG:(null)	590348330	272.164	194	3.231	713687024636237813	713686825465504644	685	
1	1	0.075	0.168	-97.836	1.000	0.330	18.299	C13H10N2O3	[M - H2O + H]+	C13H9N2O2+	JYBNOUMWGUMFBK	InChI=1S/C13H10N2O3/c16-12(9-4-3-7-14-8-9)15-11-6-2-1-5-10(11)13(17)18/h1-8H,(H,15,16)(H,17,18)	2-(pyridine-3-amido)benzoic acid	C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CN=CC=C2	1.457	4099900;201533	COCONUT:(CNP0279578);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0178397);PUBCHEM:(4099900 201533);DSSTox:(DTXSID80210867);PUBMED:(null)	137509208130	225.066	195	3.246	713687017996653971	713686825486476168	686	
1	1	0.063	0.071	-683.621	0.958	0.053	7.846	C48H65N3O7	[M - H2O + H]+	C48H64N3O6+	OEHQUYWBDNCVJJ	InChI=1S/C48H65N3O7/c1-30-12-5-6-25-58-29-36(17-8-15-31(2)14-7-13-30)41-35-18-10-22-47(57)23-21-37(39(20-11-24-52)48(47,27-35)44(41)55)33(4)40(54)26-34-16-9-19-38-42(34)43(50-28-32(3)53)46(56)51-45(38)49/h8-9,13,15-17,19,32,35,39,41,43-45,50,52-53,55,57H,2,7,10-12,14,18,20-29,49H2,1,3-4H3,(H,51,56)	1-amino-5-{3-[6,12-dihydroxy-2-(3-hydroxypropyl)-11-(11-methyl-7-methylidene-1-oxacyclopentadeca-3,5,10-trien-13-yn-3-yl)tricyclo[8.2.1.0¹,⁶]tridecan-3-ylidene]-2-oxobutyl}-4-[(2-hydroxypropyl)amino]-1,2,3,4-tetrahydroisoquinolin-3-one	CC1=CCCC(=C)C=CC=C(COCC#CC1)C2C3CCCC4(CCC(=C(C)C(=O)CC5=C6C(C(=O)NC(C6=CC=C5)N)NCC(C)O)C(C4(C3)C2O)CCCO)O	2.900	163033595;163033596	COCONUT:(CNP0312731);TeroMol:(TKC191705);SUPERNATURAL:(SN0263108);PUBCHEM:(163033595 163033596)	11534338	778.480	197	3.280	713687020165109341	713686825507447692	690	
1	1	0.051	0.051	-606.744	0.972	0.333	22.679	C32H44N2O5	[M - H2O + H]+	C32H43N2O4+	QPXWFMKRERPZAQ	InChI=1S/C32H44N2O5/c1-23(35)38-28(14-12-24-13-15-31(37)32(20-24)39-27-16-18-33-19-17-27)21-26(36)9-5-3-2-4-8-25-22-34-30-11-7-6-10-29(25)30/h6-7,10-11,13,15,20,22,26-28,33-34,36-37H,2-5,8-9,12,14,16-19,21H2,1H3	5-hydroxy-1-[4-hydroxy-3-(piperidin-4-yloxy)phenyl]-11-(1H-indol-3-yl)undecan-3-yl acetate	CC(=O)OC(CCC1=CC(=C(C=C1)O)OC2CCNCC2)CC(CCCCCCC3=CNC4=CC=CC=C43)O	6.400	162838326;162838327	COCONUT:(CNP0099421);SUPERNATURAL:(SN0312025);PUBCHEM:(162838326 162838327)	3145730	519.322	197	3.288	713687017535280490	713686825553585044	688	
1	1	0.061	0.061	-347.504	1.000	0.333	43.029	C16H23NO3	[M - H2O + H]+	C16H22NO2+	SRDCUULDAZDTJU	InChI=1S/C16H23NO3/c1-2-3-4-5-6-13-7-9-14(10-8-13)17-15(18)11-12-16(19)20/h7-10H,2-6,11-12H2,1H3,(H,17,18)(H,19,20)	3-[(4-Hexylphenyl)carbamoyl]propanoic acid	CCCCCCC1=CC=C(C=C1)NC(=O)CCC(=O)O	3.500	23635854	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(23635854);PUBMED:(null)	16777282	260.165	197	3.289	713687025433155594	713686825578750872	684	
1	5	0.035	0.035	-463.625	0.020	0.222	31.548	C34H43NO5	[M + H3N + H]+	C34H47N2O5+	YAHWCSONUWAONO	InChI=1S/C34H43NO5/c1-22-27-13-15-29(39-21-24-9-11-25(12-10-24)33(3,4)5)23(2)31(27)40-32(37)28(22)14-16-30(36)35-19-18-34(38)17-7-6-8-26(34)20-35/h9-13,15,26,38H,6-8,14,16-21H2,1-5H3	3-[3-(4a-hydroxy-decahydroisoquinolin-2-yl)-3-oxopropyl]-7-[(4-tert-butylphenyl)methoxy]-4,8-dimethyl-2H-chromen-2-one	CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC=C(C=C3)C(C)(C)C)CCC(=O)N4CCC5(CCCCC5C4)O	6.000	4292919;6571325;16400861;92405477;1766813	COCONUT:(CNP0381815);SUPERNATURAL:(SN0444911);PUBCHEM:(4292919 6571325 16400861 92405477 1766813)	3145730	563.349	199	3.309	713687020546791071	713686825620693920	693	
1	1	0.380	0.380	-211.153	1.000	0.333	136.978	C18H25NO3	[M + H]+	C18H26NO3+	WYXPJLFVMNKAEA	InChI=1S/C18H25NO3/c1-3-5-6-9-13-21-17-14-18(20)19(22-12-4-2)16-11-8-7-10-15(16)17/h7-8,10-11,14H,3-6,9,12-13H2,1-2H3	4-Hexoxy-1-propoxyquinolin-2-one	CCCCCCOC1=CC(=O)N(C2=CC=CC=C21)OCCC	4.500	140979707	PUBCHEM:(140979707)	2	304.191	199	3.310	713687000208609035	713686825645859748	692	
1	1	0.064	0.205	-97.536	1.000	0.318	18.190	C13H10N2O3	[M - H2O + H]+	C13H9N2O2+	JYBNOUMWGUMFBK	InChI=1S/C13H10N2O3/c16-12(9-4-3-7-14-8-9)15-11-6-2-1-5-10(11)13(17)18/h1-8H,(H,15,16)(H,17,18)	2-(pyridine-3-amido)benzoic acid	C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CN=CC=C2	1.457	4099900;201533	COCONUT:(CNP0279578);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0178397);PUBCHEM:(4099900 201533);DSSTox:(DTXSID80210867);PUBMED:(null)	137509208130	225.066	201	3.351	713687001047469897	713686825666831272	697	
1	1	0.116	0.116	-200.686	1.000	0.333	69.866	C14H24O6	[M + H3N + H]+	C14H28NO6+	NYUHDOGHVKWGSO	InChI=1S/C14H24O6/c1-4-18-12(15)9-7-11(14(17)20-6-3)8-10-13(16)19-5-2/h11H,4-10H2,1-3H3	Triethyl pentane-1,3,5-tricarboxylate	CCOC(=O)CCC(CCC(=O)OCC)C(=O)OCC	1.500	96488	NORMAN:(NS00035493);PUBCHEM:(96488);DSSTox:(DTXSID90212958)	137439215618	306.191	202	3.366	713686990498794318	713686825687802796	694	
1	1	0.098	0.098	-161.329	0.792	0.050	40.660	C16H28O6	[M + H3N + H]+	C16H32NO6+	CIKJANOSDPPCAU	InChI=1S/C16H28O6/c1-15(2,3)21-19-13(17)11-7-9-12(10-8-11)14(18)20-22-16(4,5)6/h11-12H,7-10H2,1-6H3	Di-t-butyl peroxy-hexahydro terephthalate	CC(C)(C)OOC(=O)C1CCC(CC1)C(=O)OOC(C)(C)C	3.200	2734075	NORMAN:(NS00058851);PUBCHEM:(2734075)	262146	334.222	202	3.369	713686990196804366	713686825729745844	696	
1	1	0.149	0.149	-102.396	0.769	0.500	48.360	C13H20O5	[M + H]+	C13H21O5+	WJVKGFHBOLVZRZ	InChI=1S/C13H20O5/c1-4-17-12(15)11(13(16)18-5-2)10-7-9(14)6-8(10)3/h8,10-11H,4-7H2,1-3H3	Diethyl 2-(2-methyl-4-oxocyclopentyl)propanedioate	CCOC(=O)C(C1CC(=O)CC1C)C(=O)OCC	1.400	22084263	PUBCHEM:(22084263)	2	257.138	202	3.369	713686989819316966	713686825708774320	695	
1	1	0.426	0.426	-95.796	0.839	0.500	33.753	C16H35NO2	[M + H]+	C16H36NO2+	NKFNBVMJTSYZDV	InChI=1S/C16H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-17(13-15-18)14-16-19/h18-19H,2-16H2,1H3		CCCCCCCCCCCCN(CCO)CCO	4.500	21224599;352309	COCONUT:(CNP0458539);NORMAN:(NS00047598);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0247817);PUBCHEM:(21224599 352309);DSSTox:(DTXSID30199113 DTXSID4042090);PUBMED:(null)	137509470274	274.274	204	3.401	713687018831320588	713686825750717368	698	
1	1	0.339	0.339	-166.673	1.000	0.333	65.819	C17H23NO3	[M - H2O + H]+	C17H22NO2+	CBZMHCRRXADGKL	InChI=1S/C17H23NO3/c1-3-5-11-20-17-13-16(19)14-9-7-8-10-15(14)18(17)21-12-6-4-2/h7-10,13H,3-6,11-12H2,1-2H3	1,2-Dibutoxyquinolin-4-one	CCCCOC1=CC(=O)C2=CC=CC=C2N1OCCCC	4.400	23300154	PUBCHEM:(23300154)	2	272.165	205	3.414	713686997922713069	713686825775883196	699	
1	1	0.080	0.080	-391.941	0.998	0.333	68.535	C18H25NO4	[M - H2O + H]+	C18H24NO3+	WYZXDBGGIORHFZ	InChI=1S/C18H25NO4/c1-6-23-16-12-8-7-9-14(22-5)15(12)19(4)17(20)13(16)10-11-18(2,3)21/h7-9,21H,6,10-11H2,1-5H3	4-ethoxy-3-(3-hydroxy-3-methylbutyl)-8-methoxy-1-methyl-1,2-dihydroquinolin-2-one	CCOC1=C(C(=O)N(C2=C1C=CC=C2OC)C)CCC(C)(C)O	2.100	162997084	COCONUT:(CNP0270549);SUPERNATURAL:(SN0423828);PUBCHEM:(162997084)	3145730	302.175	205	3.418	713687025554790437	713686825796854720	700	
1	1	0.032	0.032	-454.933	0.998	0.333	47.614	C17H25NO4	[M - H2O + H]+	C17H24NO3+	JSNKOGNZMPBVLJ	InChI=1S/C17H25NO4/c1-4-5-6-7-8-11-22-16-10-9-15(13-17(16)21-3)12-14(2)18(19)20/h9-10,12-13H,4-8,11H2,1-3H3	1-Heptoxy-2-methoxy-4-(2-nitroprop-1-enyl)benzene	CCCCCCCOC1=C(C=C(C=C1)C=C(C)[N+](=O)[O-])OC	5.400	5290162;3896239	SUPERNATURAL:(SN0174062);PUBCHEM:(5290162 3896239)	1048578	290.175	205	3.424	713687015761089690	713686825817826244	701	
1	1	0.232	0.232	-325.520	0.918	0.001	32.976	C17H25NO2	[M - H2O + H]+	C17H24NO+	WKRYWAALFUADRR	InChI=1S/C17H25NO2/c1-2-3-4-5-6-7-10-14-13-17(19)15-11-8-9-12-16(15)18(14)20/h8-9,11-13,16,19-20H,2-7,10H2,1H3/p-1	2-n-octyl-4-hydroxyquinoline n-oxide	CCCCCCCCC1=CC(=C2C=CC=CC2N1O)[O-]	5.600	163146707;163173791	COCONUT:(CNP0472719);SUPERNATURAL:(SN0412905);PUBCHEM:(163146707 163173791)	3145730	258.186	209	3.486	713686990112918268	713686825838797768	703	
1	1	0.040	0.040	-511.732	0.980	0.307	11.618	C32H44N2O5	[M - H2O + H]+	C32H43N2O4+	QPXWFMKRERPZAQ	InChI=1S/C32H44N2O5/c1-23(35)38-28(14-12-24-13-15-31(37)32(20-24)39-27-16-18-33-19-17-27)21-26(36)9-5-3-2-4-8-25-22-34-30-11-7-6-10-29(25)30/h6-7,10-11,13,15,20,22,26-28,33-34,36-37H,2-5,8-9,12,14,16-19,21H2,1H3	5-hydroxy-1-[4-hydroxy-3-(piperidin-4-yloxy)phenyl]-11-(1H-indol-3-yl)undecan-3-yl acetate	CC(=O)OC(CCC1=CC(=C(C=C1)O)OC2CCNCC2)CC(CCCCCCC3=CNC4=CC=CC=C43)O	6.400	162838326;162838327	COCONUT:(CNP0099421);SUPERNATURAL:(SN0312025);PUBCHEM:(162838326 162838327)	3145730	519.323	210	3.500	713686996949634489	713686825859769292	704	
1	1	0.062	0.062	-361.026	1.000	0.333	35.190	C16H23NO3	[M - H2O + H]+	C16H22NO2+	UUSKXLWDKYIARK	InChI=1S/C16H23NO3/c1-2-3-4-5-6-9-13(18)12-16(19)14-10-7-8-11-15(14)17-20/h7-8,10-11,17,20H,2-6,9,12H2,1H3	2-(Hydroxylamino)benzoyloctanoate	CCCCCCCC(=O)CC(=O)C1=CC=CC=C1NO	4.500	122706201	METACYC:(CPD-19119);PUBCHEM:(122706201);PUBMED:(null)	2114	260.165	211	3.516	713687008563663307	713686825905906644	706	
1	1	0.613	0.613	-169.042	0.999	0.333	43.915	C18H25NO3	[M - H2O + H]+	C18H24NO2+	WYXPJLFVMNKAEA	InChI=1S/C18H25NO3/c1-3-5-6-9-13-21-17-14-18(20)19(22-12-4-2)16-11-8-7-10-15(16)17/h7-8,10-11,14H,3-6,9,12-13H2,1-2H3	4-Hexoxy-1-propoxyquinolin-2-one	CCCCCCOC1=CC(=O)N(C2=CC=CC=C21)OCCC	4.500	140979707	PUBCHEM:(140979707)	2	286.180	216	3.605	713687012946711408	713686825926878168	708	
1	1	0.555	0.555	-267.868	0.999	0.333	41.739	C17H25NO3	[M - H2O + H]+	C17H24NO2+	QSYCFTXFKWQPER	InChI=1S/C17H25NO3/c1-2-3-4-5-6-7-8-13-16(19)18-15-12-10-9-11-14(15)17(20)21/h9-12H,2-8,13H2,1H3,(H,18,19)(H,20,21)	2-(Decanoylamino)benzoate	CCCCCCCCCC(=O)NC1=CC=CC=C1C(=O)O	4.532	3470001;3470002	SUPERNATURAL:(SN0314367);PUBCHEM:(3470001 3470002)	1048578	274.180	218	3.626	713687005665399043	713686825968821216	710	
1	1	0.048	0.048	-688.404	0.626	0.333	16.079	C34H46N2O4	[M + H]+	C34H47N2O4+	WPFWJFCLBZTNRQ	InChI=1S/C34H46N2O4/c1-24-9-12-26-20-33(35)36-22-27(26)23-39-30(15-18-34(24)16-5-6-17-34)21-28(37)13-10-25-11-14-31(38)32(19-25)40-29-7-3-2-4-8-29/h11,14,19-20,22,24,28-30,37-38H,2-8,10,13,15-18,21,23H2,1H3,(H2,35,36)	4-(4-{11'-amino-7'-methyl-8',9'-didehydro-3',4',5',7'-tetrahydro-1'H-spiro[cyclopentane-1,6'-oxacycloundeca[3,4-c]pyridin]-3'-yl}-3-hydroxybutyl)-2-(cyclohexyloxy)phenol	CC1C#CC2=CC(=NC=C2COC(CCC13CCCC3)CC(CCC4=CC(=C(C=C4)O)OC5CCCCC5)O)N	7.200	162991066;162991067;162991068	COCONUT:(CNP0264018);SUPERNATURAL:(SN0416329);PUBCHEM:(162991066 162991067 162991068)	3145730	547.353	218	3.628	713687023180814245	713686825989792740	711	
1	1	0.024	0.024	-327.192	1.000	0.330	33.560	C16H21NO3	[M - H2O + H]+	C16H20NO2+	FJKAEAIWQJOGON	InChI=1S/C16H21NO3/c1-2-11-7-9-12(10-8-11)17-15(18)13-5-3-4-6-14(13)16(19)20/h7-10,13-14H,2-6H2,1H3,(H,17,18)(H,19,20)	2-[(4-Ethylphenyl)carbamoyl]cyclohexane-1-carboxylic acid	CCC1=CC=C(C=C1)NC(=O)C2CCCCC2C(=O)O	3.000	6950913;6950914;6950915;6950916;853832;853833;853834;853835;2856357	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6950913 6950914 6950915 6950916 853832 853833 853834 853835 2856357);PUBMED:(null)	67108930	258.150	218	3.635	713686988779129377	713686826031735788	712	
1	1	0.048	0.048	-333.277	0.996	0.333	5.700	C16H35NO3	[M - H2O + H]+	C16H34NO2+	OCHZTELGZBWSJD	InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-15(19)16(20)14(17)13-18/h14-16,18-20H,2-13,17H2,1H3	2-aminohexadecane-1,3,4-triol	CCCCCCCCCCCCC(C(C(CO)N)O)O	3.600	163003966;163003967;163003968;11312307;11673695;72551566	COCONUT:(CNP0278039);MiMeDB:(MMDBc0033212);CHEBI:(76698 76699);SUPERNATURAL:(SN0261522);PUBCHEM:(163003966 163003967 163003968 11312307 11673695 72551566);YMDB:(YMDB01098)	1076953122	272.259	218	3.637	713687013764600836	713686826010764264	713	
1	1	0.320	0.320	-274.250	1.000	0.333	52.730	C16H23NO4	[M - H2O + H]+	C16H22NO3+	RRXQHLQCQYPPMF	InChI=1S/C16H23NO4/c1-2-3-4-5-10-21-13-8-6-12(7-9-13)14(16(17)20)11-15(18)19/h6-9,14H,2-5,10-11H2,1H3,(H2,17,20)(H,18,19)	4-Amino-3-(4-hexoxyphenyl)-4-oxobutanoate	CCCCCCOC1=CC=C(C=C1)C(CC(=O)O)C(=O)N	2.600	4068528;7034525;7034526;7034527;7034528;651854	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(4068528 7034525 7034526 7034527 7034528 651854);PUBMED:(null)	16777282	276.160	219	3.652	713687020123166276	713686826056901616	714	
1	1	0.208	0.208	-113.315	0.684	0.500	41.791	C13H20O4	[M + H]+	C13H21O4+	LYUUVYQGUMRKOV	InChI=1S/C13H20O4/c1-5-9-13(10-6-2,11(14)16-7-3)12(15)17-8-4/h5-6H,1-2,7-10H2,3-4H3		CCOC(=O)C(CC=C)(CC=C)C(=O)OCC	2.900	101524920;101524921;76664	COCONUT:(CNP0455992);NORMAN:(NS00005030);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(188661);SUPERNATURAL:(SN0219104);MESH:(76664);PUBCHEM:(101524920 101524921 76664);DSSTox:(DTXSID00185785);PUBMED:(null)	137509470310	241.144	221	3.680	713686993820683483	713686826077873140	718	
1	2	0.229	0.229	-139.220	0.015	0.500	130.467	C15H26O7	[M - H2O + H]+	C15H25O6+	ODHUFJLMXDXVRC	InChI=1S/C15H26O7/c1-4-7-20-12(16)10-15(19,14(18)22-9-6-3)11-13(17)21-8-5-2/h19H,4-11H2,1-3H3	Tripropyl citrate	CCCOC(=O)CC(CC(=O)OCCC)(C(=O)OCCC)O	1.600	74113	NORMAN:(NS00025165);PUBCHEM:(74113);DSSTox:(DTXSID60166499)	137439215618	301.165	221	3.681	713687022572640108	713686826098844664	725	
1	1	0.055	0.055	-135.929	1.000	0.333	104.878	C15H24O6	[M + H3N + H]+	C15H28NO6+	UYGTTYYHVYNSOL	InChI=1S/C15H24O6/c1-4-10-7-13(16)20-12(6-3)9-15(18)21-11(5-2)8-14(17)19-10/h10-12H,4-9H2,1-3H3	(4R,8R,12R)-4,8,12-Triethyl-1,5,9-trioxacyclododecane-2,6,10-trione	CCC1CC(=O)OC(CC(=O)OC(CC(=O)O1)CC)CC	2.400	101674454;56989224	PUBCHEM:(101674454 56989224)	2	318.192	221	3.681	713687006521037118	713686826144982016	720	
1	2	0.007	0.007	-173.469	0.399	0.500	130.526	C14H22O6	[M - H2O + H]+	C14H21O5+	BLCKNMAZFRMCJJ	InChI=1S/C14H22O6/c15-13(17-11-7-3-1-4-8-11)19-20-14(16)18-12-9-5-2-6-10-12/h11-12H,1-10H2	Dicyclohexyl peroxydicarbonate	C1CCC(CC1)OC(=O)OOC(=O)OC2CCCCC2	4.600	73797	NORMAN:(NS00047664);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(73797);DSSTox:(DTXSID30862693)	137506324482	269.139	221	3.681	713687022362924890	713686826119816188	716	
1	1	0.050	0.050	-130.611	0.464	0.325	44.818	C17H28O6	[M + H3N + H]+	C17H32NO6+	QLSAVDKHKYMDCJ	InChI=1S/C17H28O6/c1-14(2)16(18)22-12-6-10-20-8-5-9-21-11-7-13-23-17(19)15(3)4/h1,3,5-13H2,2,4H3	2-Propenoic acid, 2-methyl-, 1,3-propanediylbis(oxy-3,1-propanediyl) ester	CC(=C)C(=O)OCCCOCCCOCCCOC(=O)C(=C)C	2.700	111722	NORMAN:(NS00036741);PUBCHEM:(111722);DSSTox:(DTXSID2071819)	137439215618	346.223	221	3.682	713687009855509140	713686826165953540	726	
1	1	0.276	0.697	-113.999	1.000	0.333	27.699	C18H25NO2	[M - H2O + H]+	C18H24NO+	JYFNTDPGDPZMCM	InChI=1S/C18H25NO2/c1-2-3-4-5-6-7-8-11-15-14-18(20)16-12-9-10-13-17(16)19(15)21/h9-10,12-14,21H,2-8,11H2,1H3	Nqno	CCCCCCCCCC1=CC(=O)C2=CC=CC=C2N1O	5.600	6398496;130804	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0272498);NORMAN:(NS00073263);SUPERNATURAL:(SN0178527 SN0209250);MESH:(130804);PUBCHEM:(6398496 130804);DSSTox:(DTXSID00953562);LOTUS:(Q82932445);PUBMED:(null)	137727574086	270.185	221	3.688	713687006445539628	713686826207896588	715	
1	1	0.039	0.080	-129.144	0.999	0.843	19.639	C15H24O6	[M + Na]+	C15H24NaO6+	LJRSZGKUUZPHEB	InChI=1S/C15H24O6/c1-6-14(16)20-9-12(4)18-8-11(3)19-10-13(5)21-15(17)7-2/h6-7,11-13H,1-2,8-10H2,3-5H3	Tripropylene glycol diacrylate	CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C	2.200	4128060;76956812;76956813;76956814;76956816;76956817;76956818	NORMAN:(NS00066793);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(4128060);PUBCHEM:(4128060 76956812 76956813 76956814 76956816 76956817 76956818);DSSTox:(DTXSID7028015);PUBMED:(null)	137506324550	323.147	223	3.713	713686989685099218	713686826186925064	717	
1	1	0.207	0.207	-94.302	0.999	0.500	26.852	C20H41N	[M + H3N + H]+	C20H45N2+	MPMBEUMSDRYLPT	InChI=1S/C20H41N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18-21-19-16-17-20-21/h2-20H2,1H3	1-Hexadecylpyrrolidine	CCCCCCCCCCCCCCCCN1CCCC1	8.500	4257840	PUBCHEM:(4257840);DSSTox:(DTXSID60401312)	137438953474	313.358	223	3.720	713687013110289303	713686826233062416	727	
1	3	0.029	0.029	-242.274	0.015	0.333	61.160	C14H18BN3O2	[M + H3N + H]+	C14H22BN4O2+	ALCBVHHVDJBCBM	InChI=1S/C14H18BN3O2/c1-13(2)14(3,4)20-15(19-13)11-9-17-18(10-11)12-5-7-16-8-6-12/h5-10H,1-4H3	4-[4-(tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazol-1-yl]pyridine	B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC=NC=C3	2.342	66521283	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(66521283)	67108866	288.187	225	3.742	713687012820882267	713686826279199768	731	
1	2	0.019	0.019	-190.687	0.022	0.332	120.101	C13H21N2O4	[M + H3N + H]+	C13H25N3O4+	LOTGKNBZZXMSGF	InChI=1S/C13H21N2O4/c1-11(2,3)8(16)14-9(17)12(4,5)15(19)13(6,7)10(14)18/h1-7H3		CC1(C(=O)N(C(=O)C(N1[O])(C)C)C(=O)C(C)(C)C)C	1.300	59360353	PUBCHEM:(59360353)	2	287.184	225	3.742	713687018135066044	713686826254033940	729	
1	1	0.677	0.677	-143.516	1.000	0.333	74.456	C18H25NO3	[M - H2O + H]+	C18H24NO2+	WYXPJLFVMNKAEA	InChI=1S/C18H25NO3/c1-3-5-6-9-13-21-17-14-18(20)19(22-12-4-2)16-11-8-7-10-15(16)17/h7-8,10-11,14H,3-6,9,12-13H2,1-2H3	4-Hexoxy-1-propoxyquinolin-2-one	CCCCCCOC1=CC(=O)N(C2=CC=CC=C21)OCCC	4.500	140979707	PUBCHEM:(140979707)	2	286.180	225	3.743	713687011902329644	713686826300171292	733	
1	1	0.012	0.012	-515.311	0.749	0.333	25.786	C36H48N2O5	[M - H2O + H]+	C36H47N2O4+	NQLWBXAFDHOBEJ	InChI=1S/C36H48N2O5/c1-35(2,3)37(21-23-39)33(42)31-17-11-9-15-28(31)19-20-30(41)25-29-16-10-12-18-32(29)34(43)38(22-24-40)36(4,5)26-27-13-7-6-8-14-27/h6-18,30,39-41H,19-26H2,1-5H3	N-tert-butyl-2-(3-hydroxy-4-{2-[(2-hydroxyethyl)(2-methyl-1-phenylpropan-2-yl)carbamoyl]phenyl}butyl)-N-(2-hydroxyethyl)benzamide	CC(C)(C)N(CCO)C(=O)C1=CC=CC=C1CCC(CC2=CC=CC=C2C(=O)N(CCO)C(C)(C)CC3=CC=CC=C3)O	5.000	461059	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(461059);PUBMED:(null)	16777282	571.354	225	3.744	713686991648033778	713686826325337120	732	
